set_name,set_number,card_number,name,sub_name,rarity,cost,inkwell,ink_color,strength,willpower,lore,classifications,img
Shimmering Skies,5,177,Sleepy,Sluggish Knight,Uncommon,2,TRUE,Steel,0,4,1,"['Dreamborn', 'Ally', 'Knight', 'Seven Dwarfs']",5-177-en-sp.webp
Shimmering Skies,5,189,Bashful,Adoring Knight,Uncommon,4,TRUE,Steel,3,4,1,"['Dreamborn', 'Ally', 'Knight', 'Seven Dwarfs']",5-189-en-sp.webp
Shimmering Skies,5,190,Arthur,Wart,Uncommon,2,TRUE,Steel,2,2,2,"['Storyborn', 'Hero']",5-190-en-sp.webp
Shimmering Skies,5,192,Simba,Son of Mufasa,Uncommon,6,TRUE,Steel,3,5,1,"['Floodborn', 'Hero', 'King']",5-192-en-sp.webp
Shimmering Skies,5,195,Pete,Games Referee,Uncommon,3,TRUE,Steel,3,3,1,"['Dreamborn', 'Villain']",5-195-en-sp.webp
Shimmering Skies,5,199,Food Fight!,,Uncommon,1,FALSE,Steel,,,,[nan],5-199-en-sp.webp
Shimmering Skies,5,202,Steel Chromicon,,Uncommon,6,FALSE,Steel,,,,[nan],5-202-en-sp.webp
Shimmering Skies,5,204,Seven Dwarfs' Mine,Secure Fortress,Uncommon,2,TRUE,Steel,,6,1,[nan],5-204-en-sp.webp
The First Chapter,1,1,Ariel,On Human Legs,Uncommon,4,TRUE,Amber,3,4,2,"['Storyborn', 'Hero', 'Princess']",1-1-en-sp.webp
The First Chapter,1,3,Cinderella,Gentle and Kind,Uncommon,4,TRUE,Amber,2,5,2,"['Storyborn', 'Hero', 'Princess']",1-3-en-sp.webp
The First Chapter,1,4,Goofy,Musketeer,Uncommon,5,TRUE,Amber,3,6,1,"['Dreamborn', 'Hero', 'Musketeer']",1-4-en-sp.webp
Shimmering Skies,5,13,Kristoff,Reindeer Keeper,Rare,9,FALSE,Amber,3,7,3,"['Dreamborn', 'Ally']",
The First Chapter,1,11,Maximus,Relentless Pursuer,Uncommon,3,TRUE,Amber,3,3,1,"['Dreamborn', 'Ally']",1-11-en-sp.webp
The First Chapter,1,12,Mickey Mouse,True Friend,Uncommon,3,TRUE,Amber,3,3,2,"['Storyborn', 'Hero']",1-12-en-sp.webp
The First Chapter,1,16,Prince Phillip,Dragonslayer,Uncommon,4,FALSE,Amber,3,3,2,"['Storyborn', 'Hero', 'Prince']",1-16-en-sp.webp
The First Chapter,1,25,Be Our Guest,,Uncommon,2,TRUE,Amber,,,,[nan],1-25-en-sp.webp
The First Chapter,1,31,You Have Forgotten Me,,Uncommon,4,TRUE,Amber,,,,[nan],1-31-en-sp.webp
The First Chapter,1,35,Anna,Heir to Arendelle,Uncommon,4,TRUE,Amethyst,2,4,2,"['Storyborn', 'Hero', 'Queen']",1-35-en-sp.webp
The First Chapter,1,41,Elsa,Snow Queen,Uncommon,3,TRUE,Amethyst,2,3,1,"['Dreamborn', 'Hero', 'Queen', 'Sorcerer']",1-41-en-sp.webp
The First Chapter,1,52,Olaf,Friendly Snowman,Uncommon,1,TRUE,Amethyst,1,3,1,"['Storyborn', 'Ally']",1-52-en-sp.webp
The First Chapter,1,53,Pascal,Rapunzel's Companion,Uncommon,1,TRUE,Amethyst,1,1,1,"['Storyborn', 'Ally']",1-53-en-sp.webp
The First Chapter,1,54,Rafiki,Mysterious Sage,Uncommon,3,FALSE,Amethyst,3,3,1,"['Dreamborn', 'Mentor', 'Sorcerer']",1-54-en-sp.webp
The First Chapter,1,55,Sven,Official Ice Deliverer,Uncommon,6,TRUE,Amethyst,5,7,1,"['Storyborn', 'Ally']",1-55-en-sp.webp
The First Chapter,1,62,Befuddle,,Uncommon,1,TRUE,Amethyst,,,,[nan],1-62-en-sp.webp
The First Chapter,1,65,Reflection,,Uncommon,1,TRUE,Amethyst,,,,[nan],1-65-en-sp.webp
The First Chapter,1,67,Ursula's Cauldron,,Uncommon,2,FALSE,Amethyst,,,,[nan],1-67-en-sp.webp
The First Chapter,1,71,Cheshire Cat,Not All There,Uncommon,3,TRUE,Emerald,0,3,2,['Storyborn'],1-71-en-sp.webp
The First Chapter,1,74,Flynn Rider,Charming Rogue,Uncommon,2,TRUE,Emerald,1,2,2,"['Storyborn', 'Hero', 'Prince']",1-74-en-sp.webp
The First Chapter,1,81,Jasper,Common Crook,Uncommon,3,TRUE,Emerald,2,4,1,"['Storyborn', 'Ally']",1-81-en-sp.webp
The First Chapter,1,83,Jumba Jookiba,Renegade Scientist,Uncommon,5,TRUE,Emerald,4,5,2,"['Dreamborn', 'Alien', 'Inventor']",1-83-en-sp.webp
The First Chapter,1,86,Mad Hatter,Gracious Host,Uncommon,5,TRUE,Emerald,2,4,3,['Storyborn'],1-86-en-sp.webp
The First Chapter,1,92,Tamatoa,Drab Little Crab,Uncommon,2,TRUE,Emerald,1,4,1,['Dreamborn'],1-92-en-sp.webp
The First Chapter,1,95,Mother Knows Best,,Uncommon,3,FALSE,Emerald,,,,[nan],1-95-en-sp.webp
The First Chapter,1,101,Dr. Facilier's Cards,,Uncommon,2,FALSE,Emerald,,,,[nan],1-101-en-sp.webp
The First Chapter,1,106,Captain,Colonel's Lieutenant,Uncommon,5,TRUE,Ruby,6,5,1,"['Storyborn', 'Ally', 'Captain']",1-106-en-sp.webp
The First Chapter,1,108,Donald Duck,Boisterous Fowl,Uncommon,2,TRUE,Ruby,2,3,1,['Storyborn'],1-108-en-sp.webp
The First Chapter,1,117,Moana,Chosen by the Ocean,Uncommon,5,TRUE,Ruby,2,6,2,"['Storyborn', 'Hero', 'Princess']",1-117-en-sp.webp
The First Chapter,1,121,Rapunzel,Letting Down Her Hair,Uncommon,6,FALSE,Ruby,5,4,2,"['Dreamborn', 'Hero', 'Princess']",1-121-en-sp.webp
The First Chapter,1,127,Tigger,Wonderful Thing,Uncommon,6,TRUE,Ruby,4,4,2,"['Storyborn', 'Tigger']",1-127-en-sp.webp
The First Chapter,1,129,Cut to the Chase,,Uncommon,2,TRUE,Ruby,,,,[nan],1-129-en-sp.webp
The First Chapter,1,130,Dragon Fire,,Uncommon,5,FALSE,Ruby,,,,[nan],1-130-en-sp.webp
Shimmering Skies,5,20,Alan-a-Dale,Rockin' Rooster,Uncommon,4,TRUE,Amber,2,3,2,"['Storyborn', 'Ally']",
The First Chapter,1,135,Shield of Virtue,,Uncommon,1,TRUE,Ruby,,,,[nan],1-135-en-sp.webp
The First Chapter,1,140,Aurora,Regal Princess,Uncommon,2,TRUE,Sapphire,2,2,2,"['Storyborn', 'Hero', 'Princess']",1-140-en-sp.webp
The First Chapter,1,141,Belle,Inventive Engineer,Uncommon,3,TRUE,Sapphire,2,3,2,"['Dreamborn', 'Hero', 'Princess', 'Inventor']",1-141-en-sp.webp
The First Chapter,1,143,Chief Tui,Respected Leader,Uncommon,7,TRUE,Sapphire,3,6,3,"['Storyborn', 'Mentor', 'King']",1-143-en-sp.webp
The First Chapter,1,146,Gramma Tala,Storyteller,Uncommon,2,TRUE,Sapphire,1,1,1,"['Storyborn', 'Mentor']",1-146-en-sp.webp
The First Chapter,1,160,Triton,The Sea King,Uncommon,7,TRUE,Sapphire,5,9,2,"['Storyborn', 'King']",1-160-en-sp.webp
The First Chapter,1,164,One Jump Ahead,,Uncommon,2,FALSE,Sapphire,,,,[nan],1-164-en-sp.webp
The First Chapter,1,166,Coconut Basket,,Uncommon,2,TRUE,Sapphire,,,,[nan],1-166-en-sp.webp
The First Chapter,1,167,Eye of the Fates,,Uncommon,4,TRUE,Sapphire,,,,[nan],1-167-en-sp.webp
The First Chapter,1,170,Scepter of Arendelle,,Uncommon,1,TRUE,Sapphire,,,,[nan],1-170-en-sp.webp
The First Chapter,1,172,Beast,Hardheaded,Uncommon,5,TRUE,Steel,4,4,2,"['Storyborn', 'Hero', 'Prince']",1-172-en-sp.webp
The First Chapter,1,177,Donald Duck,Musketeer,Uncommon,4,TRUE,Steel,2,5,1,"['Dreamborn', 'Hero', 'Musketeer']",1-177-en-sp.webp
The First Chapter,1,183,Kronk,Right-Hand Man,Uncommon,6,TRUE,Steel,6,6,2,"['Storyborn', 'Ally']",1-183-en-sp.webp
The First Chapter,1,184,Lilo,Galactic Hero,Uncommon,3,TRUE,Steel,4,2,2,"['Dreamborn', 'Hero']",1-184-en-sp.webp
The First Chapter,1,190,Simba,Rightful Heir,Uncommon,5,FALSE,Steel,3,5,2,"['Storyborn', 'Hero', 'Prince']",1-190-en-sp.webp
The First Chapter,1,191,Starkey,Hook's Henchman,Uncommon,5,TRUE,Steel,5,4,1,"['Storyborn', 'Ally', 'Pirate']",1-191-en-sp.webp
The First Chapter,1,199,Ransack,,Uncommon,2,TRUE,Steel,,,,[nan],1-199-en-sp.webp
The First Chapter,1,200,Smash,,Uncommon,3,TRUE,Steel,,,,[nan],1-200-en-sp.webp
The First Chapter,1,202,Frying Pan,,Uncommon,2,TRUE,Steel,,,,[nan],1-202-en-sp.webp
Ursula's Return,4,6,Daisy Duck,Lovely Lady,Uncommon,1,TRUE,Amber,1,3,1,"['Dreamborn', 'Ally']",4-6-en-sp.webp
Ursula's Return,4,8,Donald Duck,Musketeer Soldier,Uncommon,3,TRUE,Amber,2,3,1,"['Dreamborn', 'Hero', 'Musketeer']",4-8-en-sp.webp
Shimmering Skies,5,28,Blast from Your Past,,Super_rare,6,FALSE,Amber,,,,[nan],
Ursula's Return,4,13,Julieta Madrigal,Excellent Cook,Uncommon,3,TRUE,Amber,1,4,1,"['Storyborn', 'Mentor', 'Madrigal']",4-13-en-sp.webp
Shimmering Skies,5,146,Chicha,Dedicated Mother,Rare,2,FALSE,Sapphire,2,1,1,"['Storyborn', 'Ally']",
Ursula's Return,4,22,Prince Eric,Ursula's Groom,Uncommon,6,TRUE,Amber,5,5,2,"['Floodborn', 'Hero', 'Prince']",4-22-en-sp.webp
Ursula's Return,4,26,Bruno's Return,,Uncommon,2,FALSE,Amber,,,,[nan],4-26-en-sp.webp
Ursula's Return,4,29,Lost in the Woods,,Uncommon,4,TRUE,Amber,,,,[nan],4-29-en-sp.webp
Ursula's Return,4,30,Sign the Scroll,,Uncommon,3,FALSE,Amber,,,,[nan],4-30-en-sp.webp
Ursula's Return,4,35,Antonio Madrigal,Animal Expert,Uncommon,3,TRUE,Amethyst,3,4,1,"['Storyborn', 'Ally', 'Madrigal']",4-35-en-sp.webp
Ursula's Return,4,40,Camilo Madrigal,Prankster,Uncommon,4,TRUE,Amethyst,2,5,1,"['Storyborn', 'Ally', 'Madrigal']",4-40-en-sp.webp
Ursula's Return,4,43,Flotsam,"Ursula's ""Baby""",Uncommon,3,FALSE,Amethyst,4,2,1,"['Dreamborn', 'Ally']",4-43-en-sp.webp
Ursula's Return,4,44,Flotsam & Jetsam,Entangling Eels,Uncommon,6,TRUE,Amethyst,5,5,2,"['Floodborn', 'Ally']",4-44-en-sp.webp
Ursula's Return,4,50,Magical Maid,Feather Duster,Uncommon,2,TRUE,Amethyst,2,2,2,"['Storyborn', 'Ally']",4-50-en-sp.webp
Ursula's Return,4,51,Marshmallow,Terrifying Snowman,Uncommon,3,FALSE,Amethyst,0,3,1,"['Storyborn', 'Ally']",4-51-en-sp.webp
Ursula's Return,4,57,Ursula,Mad Sea Witch,Uncommon,2,TRUE,Amethyst,1,3,1,"['Dreamborn', 'Villain', 'Sorcerer']",4-57-en-sp.webp
Ursula's Return,4,63,Ursulaâ€™s Plan,,Uncommon,3,FALSE,Amethyst,,,,[nan],4-63-en-sp.webp
Ursula's Return,4,66,Triton's Trident,,Uncommon,2,TRUE,Amethyst,,,,[nan],4-66-en-sp.webp
Ursula's Return,4,75,HeiHei,Bumbling Rooster,Uncommon,3,TRUE,Emerald,2,3,2,"['Storyborn', 'Ally']",4-75-en-sp.webp
Ursula's Return,4,80,Megara,Liberated One,Uncommon,5,TRUE,Emerald,4,4,2,"['Storyborn', 'Ally']",4-80-en-sp.webp
Ursula's Return,4,81,Pain,Immortal Sidekick,Uncommon,3,TRUE,Emerald,2,4,2,"['Storyborn', 'Ally']",4-81-en-sp.webp
Ursula's Return,4,82,Panic,Immortal Sidekick,Uncommon,4,TRUE,Emerald,3,3,2,"['Storyborn', 'Ally']",4-82-en-sp.webp
Ursula's Return,4,83,Pegasus,Cloud Racer,Uncommon,5,TRUE,Emerald,3,3,2,"['Floodborn', 'Ally']",4-83-en-sp.webp
Ursula's Return,4,86,Pete,Rotten Guy,Uncommon,4,TRUE,Emerald,1,5,2,"['Storyborn', 'Villain', 'Musketeer']",4-86-en-sp.webp
Ursula's Return,4,96,Ursulaâ€™s Trickery,,Uncommon,1,FALSE,Emerald,,,,[nan],4-96-en-sp.webp
Ursula's Return,4,99,Signed Contract,,Uncommon,2,TRUE,Emerald,,,,[nan],4-99-en-sp.webp
Ursula's Return,4,100,Vision Slab,,Uncommon,3,TRUE,Emerald,,,,[nan],4-100-en-sp.webp
Ursula's Return,4,103,Beast,Wounded,Uncommon,3,TRUE,Ruby,2,6,2,"['Storyborn', 'Hero', 'Prince']",4-103-en-sp.webp
Ursula's Return,4,109,Hercules,Daring Demigod,Uncommon,5,FALSE,Ruby,7,3,0,"['Dreamborn', 'Hero', 'Prince']",4-109-en-sp.webp
Ursula's Return,4,110,Khan,Beloved Steed,Uncommon,2,TRUE,Ruby,3,2,1,"['Storyborn', 'Ally']",4-110-en-sp.webp
Ursula's Return,4,112,Li Shang,Valorous General,Uncommon,3,TRUE,Ruby,3,2,1,"['Floodborn', 'Hero']",4-112-en-sp.webp
Shimmering Skies,5,151,Ludwig von Drake,Self-Proclaimed Genius,Uncommon,5,TRUE,Sapphire,4,4,3,"['Storyborn', 'Ally']",
Ursula's Return,4,118,Nessus,River Guardian,Uncommon,6,TRUE,Ruby,7,5,2,"['Storyborn', 'Villain']",4-118-en-sp.webp
Ursula's Return,4,123,Sisu,Daring Visitor,Uncommon,3,FALSE,Ruby,1,1,1,"['Storyborn', 'Hero', 'Deity', 'Dragon']",4-123-en-sp.webp
Ursula's Return,4,128,A Pirateâ€™s Life,,Uncommon,6,TRUE,Ruby,,,,[nan],4-128-en-sp.webp
Ursula's Return,4,132,Medallion Weights,,Uncommon,2,TRUE,Ruby,,,,[nan],4-132-en-sp.webp
Ursula's Return,4,144,Flounder,Collectorâ€™s Companion,Uncommon,3,TRUE,Sapphire,2,2,2,"['Storyborn', 'Ally']",4-144-en-sp.webp
Ursula's Return,4,145,Hades,Meticulous Plotter,Uncommon,4,TRUE,Sapphire,3,6,1,"['Storyborn', 'Villain', 'Deity']",4-145-en-sp.webp
Ursula's Return,4,147,Iduna,Caring Mother,Uncommon,4,TRUE,Sapphire,3,3,1,"['Storyborn', 'Mentor', 'Queen']",4-147-en-sp.webp
Ursula's Return,4,149,Olaf,Carrot Enthusiast,Uncommon,3,TRUE,Sapphire,1,4,2,"['Floodborn', 'Ally']",4-149-en-sp.webp
Ursula's Return,4,154,Scuttle,Expert on Humans,Uncommon,2,TRUE,Sapphire,1,3,1,"['Storyborn', 'Ally']",4-154-en-sp.webp
Ursula's Return,4,155,Sisu,Wise Friend,Uncommon,6,TRUE,Sapphire,6,6,2,"['Storyborn', 'Hero', 'Deity', 'Dragon']",4-155-en-sp.webp
Ursula's Return,4,160,Triton,Young Prince,Uncommon,4,TRUE,Sapphire,3,4,1,"['Dreamborn', 'Prince']",4-160-en-sp.webp
Ursula's Return,4,162,Dig a Little Deeper,,Uncommon,8,FALSE,Sapphire,,,,[nan],4-162-en-sp.webp
Ursula's Return,4,167,Great Stone Dragon,,Uncommon,3,TRUE,Sapphire,,,,[nan],4-167-en-sp.webp
Ursula's Return,4,171,Aladdin,Brave Rescuer,Uncommon,3,TRUE,Steel,3,3,1,"['Floodborn', 'Hero']",4-171-en-sp.webp
Ursula's Return,4,177,Chi-Fu,Imperial Advisor,Uncommon,3,TRUE,Steel,0,5,1,"['Storyborn', 'Ally']",4-177-en-sp.webp
Ursula's Return,4,182,Li Shang,Imperial Captain,Uncommon,5,TRUE,Steel,5,5,2,"['Dreamborn', 'Hero', 'Captain']",4-182-en-sp.webp
Ursula's Return,4,183,Ling,Imperial Soldier,Uncommon,3,TRUE,Steel,3,3,1,"['Storyborn', 'Ally']",4-183-en-sp.webp
Ursula's Return,4,189,Mulan,Armored Fighter,Uncommon,4,TRUE,Steel,3,6,1,"['Storyborn', 'Hero', 'Princess']",4-189-en-sp.webp
Ursula's Return,4,195,Avalanche,,Uncommon,4,FALSE,Steel,,,,[nan],4-195-en-sp.webp
Shimmering Skies,5,171,Stitch,Team Underdog,Uncommon,4,FALSE,Steel,1,4,1,"['Storyborn', 'Hero', 'Alien']",
Ursula's Return,4,198,The Mob Song,,Uncommon,10,FALSE,Steel,,,,[nan],4-198-en-sp.webp
Ursula's Return,4,201,Imperial Bow,,Uncommon,2,TRUE,Steel,,,,[nan],4-201-en-sp.webp
